name,type,address,email,phone_number,opening_hours,psychological_help,legal_help,social_help,accommodation,infoline,description,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
Miejsko-Gminny Ośrodek Pomocy Społecznej,GOV,"Rynek 6
 42-289 Woźniki",mgops@wozniki.pl,552421627,"poniedziałek 7.30-17.00, wtorek-czwartek 7.30-15.30, piątek 7.30-14.00",True,False,True,False,brak,,,,,
Urząd Gminy,GOV,"ulica Lubliniecka 33
42-284 Herby","gmina@herby.pl
urzherby@poczta.onet.pl",896475070,"poniedziałek, środa, czwartek 7.00-15.30, wtorek 7.00-16.00, piątek 7.30-15.00",True,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Skrzydłowicka 7
42-772 Pawonków",gops@pawonkow.pl,63 280 46 41,"poniedziałek 7.00-17.00, wtorek-czwartek 7.30-15.30, piątek 7.30-14.00",True,False,True,False,brak,,,,,
Starostwo Powiatowe,GOV,"ulica Paderewskiego 7
42-700 Lubliniec",sekretariat@lubliniec.starostwo.gov.pl,897677900,poniedziałek-piątek 7.30-15.30,False,True,False,False,brak,,,,,
Urząd Gminy,GOV,"Zawady, ulica Częstochowska 6
 42-110 Popów",ug@gminapopow.pl,896475070,"poniedziałek, wtorek, czwartek 7.30-15.30, środa 7.30-17.00, piątek 7.30-14.00",True,True,False,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"Zawady, ulica Częstochowska 6
 42-110 Popów",gops@gminapopow.pl,63 280 46 41,"poniedziałek, wtorek, czwartek 7.30-15.30, środa 7.30-17.00, piątek 7.30-14.00",False,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Ułańska 25
42-120 Miedźno",gops@miedzno.pl,63 280 46 41,"poniedziałek, środa, czwartek 7.30-15.30, wtorek 7.30-18.00, piątek 7.30-13.00",True,True,False,False,343114000,,,,,
Urząd Gminy,GOV,"ulica Częstochowska 29
 42-165 Lipie",sekretariat@uglipie.pl,896475070,"poniedziałek, środa, czwartek 7.30-15.30, wtorek 7.30-17.00, piątek 7.30-14.00",True,True,False,False,696578155,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Zamkowa 12
 42-100 Kłobuck",sekretariat@gopsklobuck.pl,63 280 46 41,poniedziałek-piątek 7.00-15.00,True,False,True,False,brak,,,,,
Miejsko-Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Częstochowska 13
42-160 Krzepice",krzepice@naszops.pl,552421627,"poniedziałek, środa, czwartek 7.30-15.30, wtorek 7.30-17.00, piątek 7.30-14.00",True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społcznej,GOV,"ulica Częstochowska 5 
42-141 Przystajń",gops@gminaprzystajn.pl,343191044,"poniedziałek 8.00-16.00, wtorek-piątek 7.30-15.30",True,True,True,False,brak,,,,,
Urząd Gminy,GOV,"ulica Tysiąclecia 5
42-140 Panki",sekretariat@panki.pl,896475070,"poniedziałek-środa 7.30-15.30, czwartek 7.30-16.30, piątek 7.30-14.30",False,True,False,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Tysiąclecia 5
42-140 Panki",opspanki@list.pl,63 280 46 41,"poniedziałek-czwartek: 7.30-15.30 , piątek 7.30-13.30",False,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej ,GOV,"ulica Sienkiewicza 1
42-130 Wręczyca Wielka",gops@gopswreczycawielka.pl,63 280 46 41,"poniedziałek, środa-piątek 7.15-15.15, wtorek 8.00-16.00",True,False,True,False,brak,,,,,
Urząd Gminy,GOV,"ulica Częstochowska 5 
42-141 Przystajń",ug@gminaprzystajn.pl,896475070,"poniedziałek 8.00-16.00, wtorek-piątek 7.30-15.30",False,True,False,False,brak,,,,,
Ośrodek Interwencji Kryzysowej,GOV,"ulica Jagiellońska 9 (Jaworzno - Szczakowa)
43-602 Jaworzno",oik@oik.jaworzno.pl,413728406 wew. 105,"poniedziałek-czwartek 7.00-19.00, piątek 7.00-15.00",True,False,True,True,326181977,,,,,
Urząd Miejski,GOV,"ulica Grunwaldzka 33
43-600 Jaworzno",jaworzno@um.jaworzno.pl,876156000,"poniedziałek-środa 7.00-14.00, czwartki 7.00-16.00, piątek 7.00-14.00",True,True,True,True,326181977,,,,,
Miejski Ośrodek Pomocy Społecznej,GOV,"ulica Północna 9b
43-600 Jaworzno",mops@mops.jaworzno.pl,897512901,"poniedziałek-środa 7.00-15.00, czwartek 7.00-16.00, piątek 7.00-14.00",True,False,True,False,brak,,,,,
Ośrodek Pomocy Społecznej,GOV,"ulica Opolska 9
44-335 Jastrzębie-Zdrój",sekretariat@ops.jastrzebie.pl,896455439,"poniedziałek-środa 7.30-15.30, czwartek 7.30-17.00, piątek 7.30-14.00",True,True,True,True,brak,,,,,
Urząd Gminy,GOV,"ulica Główna 1
44-187 Wielowieś",info@wielowies.pl,896475070,"poniedziałek, wtorek, czwartek 7.00-15.00, środa 7.00-17.00, piątek 7.00-13.00",True,True,True,True,brak,,,,,
Ośrodek Pomocy Społecznej,GOV,"ulica Strzelców Bytomskich 3
44 - 120 Pyskowice",sekretariat@ops.pyskowice.pl,896455439,"poniedziałek-środa 7.30-15.30, czwartek 7.30-17.30, piątek 7.30-13.30",True,False,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej,GOV,"ulica ks. A. Koziełka 2
44-190 Knurów",mops@mopsknurow.pl,897512901,"poniedziałek, wtorek, czwartek 7.30-15.30, środa 7.30-17.30, piątek 7.30-13.30",True,True,True,False,brak,,,,,
Ośrodek Pomocy Społecznej,GOV,"ulica Powstańców Śl. 1
44-186 Gierałtowice",dyrektor@ops.gieraltowice.pl,896455439,"poniedziałek-środa 7.00-15.00, czwartek 7.00-17.00, piątek 7.00-13.00",True,False,False,False,882703331,,,,,
Powiatowe Centrum Pomocy Rodzinie,GOV,"Zygmunta Starego 17
44-100 Gliwice",kancelaria@pcpr-gliwice.pl,897433360,"poniedziałek, wtorek 7.30-18.00, środa, czwartek 7.30-19.00, piątek 7.30-16.00",True,True,False,False,323326616,,,,,
Urząd Gminy,GOV,"ulica Gliwicka 26
44-160 Rudziniec",gmina@rudziniec.pl,896475070,"poniedziałek, wtorek, środa 7.30 - 15.30, czwartek 7.30 - 17.30, piątek 7.30 - 13.30",False,False,True,True,brak,,,,,
Ośrodek Pomocy Społecznej ,GOV,"ulica Szprynek 1
44-153 Sośnicowice",ops@sosnicowice.pl,896455439,"poniedziałek 7.30-17.00, wtorek-czwartek 7.30-15.30, piątek 7.30-14.00",False,False,True,False,brak,,,,,
Ośrodek Pomocy Społecznej,GOV,"ulica Rynek 11
44-180 Toszek",sekretariat@ops.toszek.pl,896455439,"poniedziałek-środa 7:00 - 15:00, czwartek 7:00 - 17:00, piątek 7:00 - 13:00",True,True,True,False,brak,,,,,
Urząd Gminy,GOV,"ulica Damrota 6
44-145 Pilchowice",ug@pilchowice.pl,896475070,"poniedziałek-czwartek: 7:30-15:30 , piątek 7.30-13.30",True,True,True,False,brak,,,,,
Urząd Miejski,GOV,"ulica Graniczna 21
41-300 Dąbrowa Górnicza",um@dabrowa-gornicza.pl,876156000,"poniedziałek- środa 7.30-15.30, czwartek 7.30-18.00, piątek 7.30-13.00",True,True,True,True,571332385,,,,,
Starostwo Powiatowe,GOV,"ulica Jana III Sobieskiego 9,
42-217 Częstochowa",starostwo@czestochowa.powiat.pl,897677900,"poniedziałek, środa, czwartek 7.00-15.00, wtorek 7.00-16.00, piątek 7.00-14.00",True,True,False,False,brak,,,,,
Urząd Miasta i Gminy,GOV,"plac Piłsudskiego 10
42-256 Olsztyn",sekretariat@olsztyn-jurajski.pl,236961505,"poniedziałek, środa, czwartek 7.30-15.30, wtorek 7.30-17.00, piątek 7.30-14.00",True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Samorządowa 1
 42-233 Mykanów",gops@mykanow.pl,63 280 46 41,"poniedziałek 7.30-15.30, wtorek 7.30-17.00, środa-piątek 7.30-15.00",True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Lipowa 1
42-274 Konopiska",gops@konopiska.pl,63 280 46 41,"poniedziałek, środa, czwartek 7.00-15.00, wtorek 7.00-17.00, piątek 7.00-13.00",False,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Szkolna 1
42-261 Starcza",gops@gmina-starcza.pl,63 280 46 41,"poniedziałek, środa-piątek 7.30-15.30, wtorek 8.00-16.00",False,False,True,False,brak,,,,,
Urząd Gminy,GOV,"ulica Strażacka 20
42-270 Kłomnice",ug@klomnice.pl,896475070,"poniedziałek, środa, czwartek 7.30-15.30, wtorek 7.30-16.00, piątek 7.30-15.00",True,True,True,False,brak,,,,,
Ośrodek Pomocy Społecznej,GOV,"ulica Wolności 126
42-242 Rędziny",gops@redziny.pl,896455439,"poniedziałek, środa-piątek 7.00-15.00, wtorek 8.00-16.00",True,True,True,False,brak,,,,,
Urząd Gminy,GOV,"ulica Częstochowska 1
42-253 Janów",gmina@janow.pl,896475070,"poniedziałek, środa-piątek 7.00-15.00, wtorek 8.00-16.00",True,True,True,False,brak,,,,,
Urząd Gminy,GOV,"Plac Kościuszki 31
 42-265 Dąbrowa Zielona",ug@dabrowazielona.pl,896475070,"poniedziałek, środa, czwartek 7.30-15.30, wtorek 7.30-17.00, piątek 7.30-14.00",True,True,True,False,brak,,,,,
Urząd Gminy,GOV,"ulica Gminna 14
42-244 Mstów","ug@mstow.pl
 sekretariat@mstow.pl",896475070,"poniedziałek, wtorek-piątek 7.00-15.00, wtorek 8.00-16.00",True,True,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Częstochowska 7
42-248 Przyrów",gops@przyrow.pl,63 280 46 41,"poniedziałek, środa, czwartek 7.30-15.30, wtorek 7.30-17.00, piątek 7.30-14.00",False,True,False,False,brak,,,,,
Centrum Usług Społecznych,GOV,"ulica Cieszyńska 29
43-440 Goleszów",cus@cusgoleszow.pl,897544533,"poniedziałek, wtorek, czwartek 7.00-15.00, środa 7.00-17.00, piątek 7.00-13.00",True,True,True,True,338512929,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Główna 37
 43-419 Hażlach",gops@hazlach.pl,63 280 46 41,"poniedziałek, wtorek, czwartek 7.00-15.00, środa 7.00-16.00, piątek 7.00-14.00",True,True,True,True,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Katowicka 3
43-426 Dębowiec",gops@debowiec.cieszyn.pl,63 280 46 41,"poniedziałek-środa 7.30-15.30, czwartek 7.30-16.30, piątek 7.30-14.30",False,True,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej,GOV,"ulica 1 Maja 18  
43-246 Strumień",mops@um.strumien.pl,897512901,"poniedziałek, wtorek, czwartek 7.00-15.00, środa 7.00-16.00, piątek 7.00-14.00",True,True,True,True,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Bielska 61
 43-520 Chybie",gops@chybie.pl,63 280 46 41,"poniedziałek, środa, piątek 7:00 - 15:00, wtorek 8:00 - 16:00, KAŻDY CZWARTEK JEST DNIEM WEWNĘTRZNYM, w którym klienci będą przyjmowani tylko w wyjątkowych sytuacjach, w sprawach pilnych niecierpiących zwłoki",True,True,True,True,brak,,,,,
Miejski Ośrodek Pomocy Społecznej,GOV,"Plac Bogumiła Hoffa 3
43-460 Wisła",mops@um.wisla.pl,897512901,"poniedziałek, środa 7.00-15.00, wtorek, czwartek 7.00-16.00, piątek 7.00-13.00",True,True,True,False,brak,,,,,
 Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Leśnica 8
 43-438 Brenna",gops@brenna.org.pl,63 280 46 41,"poniedziałek 7.00-16.00 , wtorek-czwartek 7.00-15.00, piątek 7.00-14.00 dzień wewnętrzny",True,True,True,False,brak,,,,,
Ośrodek Interwencji Kryzysowej działający przy MOPR,GOV,"ul Wrocławska 46
 41-902 Bytom",oik@mopr.bytom.pl,533302078,całodobowo,True,False,True,True,533302078,,,,,
"Zespół Interdyscyplinarny
Miejski Ośrodek Pomocy Społecznej",GOV,"ulica Lędzińska 47
43-143 Lędziny","zi@mopsledziny.pl
mops@mopsledziny.pl",322166791,"poniedziałek 7.30-17.00, wtorek-czwartek 7.30-15.30, piątek 7.30-14.00",False,False,True,False,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Techników 18
41-403 Chełm Śląski",biuro@gops.chelmsl.pl,63 280 46 41,"poniedziałek, środa, czwartek 7.30-15.30, wtorek 7.30-17.00, piątek 7.30-14.00",True,False,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej,GOV,"ulica Karola Miarki 11
43-300 Bielsko-Biała",sekretariat@mops.bielsko.pl,897512901,poniedziałek-piątek 7.30-15.30,True,False,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej,GOV,"ulica Graniczna 1
43-370 Szczyrk",mops@szczyrk.pl,897512901,"poniedziałek, środa, czwartek 7.30-15.30, wtorek 7.30-17.00, piątek 7.30-14.00",True,True,True,False,brak,,,,,
Urząd Gminy,GOV,"ulica Rynek 1
 43-330 Wilamowice",ug@wilamowice.pl,896475070,"poniedziałek, wtorek, czwartek 7.30-15.30, środa 7.30-15.30, piątek 7.30-14.30",True,True,True,True,brak,,,,,
Gminny Ośrodek Pomocy Społecznej,GOV,"ulica Parkowa 10
43-365 Wilkowice",sekretariat@gops.wilkowice.pl,63 280 46 41,"poniedziałek-czwartek 7.00-15.30, piątek 7.00-15.30",False,False,True,False,brak,,,,,
Urząd Gminy,GOV,"ulica Zdrojowa 82
 43-384 Jaworze",sekretariat@jaworze.pl,896475070,"poniedziałek-środa 7.00-15.00, czwartek 7.00-17.00, piątek 7.00-13.00",True,True,True,False,brak,,,,,
Podbeskidzki Ośrodek Interwencji Kryzysowej w Bielsku-Białej,GOV,"ulica Piękna 2
43-300 Bielsko-Biała",kontakt@poik.bielsko.pl,33814622133,"całodobowo, 7 dni w tygodniu",True,True,False,True,"338146221 /
 3319288 /
 338100704 /
 797998600",,,,,
Ośrodek Pomocy Społecznej,GOV,"ulica Kolejowa 37
43-502 Czechowice-Dziedzice",sekretariat@ops-czdz.pl,896455439,"poniedziałek-środa 7.00-15.00, czwartek 7.00-17.00, piątek 7.00-13.00",True,True,True,True,brak,,,,,
Urząd Gminy,GOV,"ulica Krakowska 111
43-512 Bestwina",info@bestwina.pl,896475070,"poniedziałek 7.30-17.00, wtorek-czwartek 7.30-15.30, piątek 7.30-14.00",True,False,True,True,brak,,,,,
Ośrodek Pomocy Społecznej,GOV,"ulica Wolności 46A
42-460 Mierzęcice",ops@mierzecice.pl,896455439,"poniedziałek, wtorek, czwartek 7.30-15.30, środa 7.30-17.00, piątek 7.30-14.00",False,False,True,False,brak,,,,,
Urząd Miasta,GOV,"ulica Rynek 1
41-260 Sławków",um@slawkow.pl,897629804,"poniedziałek 7.30-17.00, wtorek-czwartek 7.30-15.30, piątek 7.30-14.00",True,True,True,False,brak,,,,,
Urząd Miasta i Gminy ,GOV,"ulica Żwirki i Wigury 16
42-470 Siewierz",siewierz@siewierz.pl,236961505,"poniedziałek, środa, czwartek 7.30-15.30, wtorek 7.30-17.00, piątek 7.30-14.00",True,False,True,False,brak,,,,,
Urząd Miasta,GOV,"ulica Katowicka 45
 41-250 Czeladź",sekretariat@um.czeladz.pl,897629804,"poniedziałek 7.30-17.00, wtorek-czwartek 7.30-15.30, piątek 7.30-14.00",False,True,True,True,brak,,,,,
Starostwo Powiatowe,GOV,"ulica Ignacego Krasickiego 17 
42-500 Będzin",powiat@powiat.bedzin.pl,897677900,"poniedziałek 7.30-17.00, wtorek-czwartek 7.30-15.30, piątek 7.30-14.00",True,True,True,True,722081154,,,,,
Urząd Miejski,GOV,"ulica 11 Listopada 20
42-500 Będzin",um@um.bedzin.pl,876156000,"poniedziałek 7.30-17.00, wtorek-czwartek 7.30-15.30, piątek 7.30-14.00",True,True,True,False,brak,,,,,
Miejski Ośrodek Pomocy Społecznej,GOV,"ulica Jana III Sobieskiego 125
42-580 Wojkowice",mops@wojkowice.pl,897512901,"poniedziałek 7.00-17.30, wtorek-czwartek 7.00-15.00, piątek 7.00-13.00",False,True,True,False,brak,,,,,
"Punkt Interwencji Kryzysowej
prowadzony na zlecenie Powiatu Cieszyńskiego przez Stowarzyszenie PrzystańMy",NGO,"ulica Bielska 92
43-400 Cieszyn",stowarzyszenieprzystanmy@gmail.com,335000607,"poniedziałek 13:00 -16:00, wtorek 7:00-12:00, środa 7:00-10:00, piątek 11:00-20:00",True,True,False,False,335000607,,,,,
"Powiatowy Dom dla Matek z Małoletnimi Dziećmi i Kobiet w Ciąży
prowadzony na zlecenie Powiatu Cieszyńskiego przez Stowarzyszenie PrzystańMy",NGO,"ulica Zamek 132 Pogórze
 43-430 Skoczów",stowarzyszenieprzystanmy@gmail.com,334876777,,True,True,False,False,335000607,,,,,
Powiatowy Ośrodek Wsparcia dla Osób Dotkniętych Przemocą w Rodzinie prowadzony przez Stowarzyszenie Pomocy Wzajemnej BYĆ RAZEM,NGO,"ulica Mała Łąka 17a,
43-400 Cieszyn",pow@bycrazem.com,338512929,"całodobowo, 7 dni w tygodniu",True,True,True,True,338512929,,,,,
Stowarzyszenie Pomocy Wzajemnej BYĆ RAZEM,NGO,"ks. Janusza 3,
43-400 Cieszyn",biuro@bycrazem.com,334795455,całodobowo,True,True,True,True,338512929,,,,,
"Stowarzyszenie „Po-moc” dla Kobiet i Dzieci im. Marii Niepokalanej z Katowic
umowa z Miastem Katowice",NGO,"ulica Krasińskiego 21
40-019 Katowice",biuro@po-moc.pl,322553869,całodobowo,True,True,True,True,511801161,,,,,
Urząd Miasta Rybnik,GOV,"Bolesława Chrobrego 2, 44-200 Rybnik",spoleczny@um.rybnik.pl,32 439 20 00,"poniedziałek	08:00–15:00, wtorek	08:00–15:00, środa	08:00–15:00, czwartek	08:00–17:30, piątek	08:00–12:30,",False,True,False,True,tak,,,,,
Miejski Ośrodek Pomocy Społecznej w Blachowni,GOV,"Miodowa 4a, 42-290 Blachownia",mops@blachownia.pl,34 327 18 05,brak,False,False,True,False,nie,,,,,
Miejski Ośrodek Pomocy Społecznej w Siemianowicach Śląskich,GOV,"Szkolna 17, 41-100 Siemianowice Śląskie",m_karafiol@mops.siemianowice.pl,32 765 62 00,"poniedziałek	7:30–16:00, wtorek	7:30–15:00, środa	7:30–15:00, czwartek	7:30–15:00, piątek	7:30–14:00",True,True,True,False,32 765 62 00,,,,,
Gminny Ośrodek Opieki Społecznej w Nędzy,GOV,"ulica Jana Pawła II 41A/1
47-440 Nędza",ops_nedza@pro.onet.pl,32 410 20 50,"poniedziałek od 7:00 do 16:00, wtorek, środa, czwartek od 7:00 do 15:00, piątek od 7:00 do 14:00",False,False,True,False,nie,,,,,
Centrum Usług Społecznych w Bojszowach,GOV,"Ruchu Oporu 100, 43-220 Bojszowy Nowe",kontakt@interia.pl,32 328 93 05,"poniedziałek 7:30–17:00, wtorek 7:30–15:30, środa 7:30–15:30, czwartek	7:30–15:30, piątek 7:30–14:00",True,False,True,False,nie,,,,,
Ośrodek Pomocy Społecznej w Radlinie,GOV,"Ludwika Solskiego 15, 44-310 Radlin",ops@radlin.pl,"324567363
324567231
324567072","poniedziałek 7:30–15:30, wtorek 7:30–17:00, środa 7:30–15:30, czwartek	7:30–15:30, piątek	7:30–14:00,",True,False,True,False,nie,,,,,
Miejsko-Gminny Ośrodek Pomocy Społecznej w Szczekocinach,GOV,"Przemysłowa 2, 42-445 Szczekociny",ops@szczekociny.pl,34 355 70 13,"poniedziałek 7:00–15:00, wtorek 7:00–15:00, środa 7:00–15:00, czwartek	7:00–16:00, piątek 7:00–14:00",True,False,True,False,nie,,,,,
Urząd Gminy Łodygowice,GOV,"Marszałka Józefa Piłsudskiego 75, 34-325 Łodygowice",sekterariat@lodygowice.pl,33 863 05 00,"poniedziałek	7:00–15:00, wtorek	7:00–15:00, środa	7:00–15:00, czwartek	7:00–16:30, piątek	7:00–13:30",True,True,True,False,nie,,,,,
Gminny Ośrodek Pomocy Społecznej w Kruszynie,GOV,"Kmicica 5, 42-282 Kruszyna",gops@kruszyna.pl,34 320 20 40,brak,False,False,True,False,nie,,,,,
Ośrodek Pomocy Społecznej w Skoczowie,GOV,"Gustawa Morcinka 18, 43-430 Skoczów",kinga.tomaszko@ops.skoczow.pl,33 853 34 52,"poniedziałek	7:00–15:00, wtorek	7:00–15:00, środa	7:00–16:00, czwartek	7:00–15:00, piątek	7:00–14:00",True,True,True,False,nie,,,,,
Gminny Ośrodek Pomocy Społecznej w Jeleśni,GOV,"Plebańska 5, 34-340 Jeleśnia",sekretariat@gopsjelesnia.eu,33 861 95 75,"poniedziałek 7.00 - 17.00, , wtorek, środa, czwartek 7.00 - 15.00, , piątek 7.00 - 13.00",True,False,True,False,nie,,,,,
Gminny Ośrodek Pomocy Społecznej w Lipowej,GOV,34-324 Lipowa; 654,gops@lipowa.pl,33 867 13 29,"poniedziałek, wtorek, środa – 7.00-15.00, , czwartek – 7.00-17.00, , piątek – 7.00 – 13.00 , ,",False,False,True,False,nie,,,,,
Urząd Gminy Goczałkowice-Zdrój,GOV,"Szkolna 13, 43-230 Goczałkowice-Zdrój",promocja@goczalkowicezdroj.pl,32 210 71 85,"poniedziałek	7:30–15:30, wtorek	7:30–17:00, środa	7:30–15:00, czwartek	7:30–15:00, piątek	7:30–15:00",True,True,True,False,537 157 858,,,,,
Gminny Ośrodek Pomocy Społecznej w Zbrosławicach,GOV,"Mikulczycka 9, 42-675 Ziemięcice",gops@zbroslawice.pl,32 233 78 92,"poniedziałek	7:00–15:00, wtorek	7:00–15:00, środa	7:00–17:00, czwartek	7:00–15:00, piątek	7:00–13:00",True,False,True,False,nie,,,,,
Gminny Ośrodek Pomocy Społecznej w Wyrach,GOV,"Główna 107, 43-175 Wyry",gops@gopswyry.eu,32 218 72 74,"poniedziałek	7:30–17:00, wtorek	7:30–15:30, środa	7:30–15:30, czwartek	7:30–15:30, piątek	7:30–14:00",True,True,True,False,nie,,,,,
Powiatowe Centrum Pomocy Rodzinie w Tarnowskich Górach,GOV,"H.Sienkiewicza 16, 42-600 Tarnowskie Góry",kancelaria@pcprtarnogorski.pl,32 381 81 01,"poniedziałek 7:00–15:00, wtorek 7:00–15:00, środa 7:00–15:00, czwartek 7:00–15:00, piątek 7:00–15:00,",True,False,True,True,32 381 87 56 ,,,,,
"Specjalistyczny Ośrodek Wsparcia dla Osób Doznających Przemocy Domowej ""Przystań""",GOV,"Zubrzyckiego 36, 41-600 Swietochłowice",przystan@sow-swietochlowice.pl,"323452165
509398668",24h,True,True,True,True,323452165 /509398668,,,,,
Miejski Ośrodek Pomocy Społecznej w Miasteczku Śląskim,GOV,"Staromiejska 8, 42-610 Miasteczko Śląskie",pomoc@mops-miasteczkosl.pl,32 288 84 66,poniedziałek-piątek: 7-15,False,False,True,False,nie,,,,,
Gminny Ośrodek Pomocy Społecznej w Porąbce,GOV,"Rynek 4, 43-353 Porąbka",gops@porabka.pl,33 810 60 45,"poniedziałek 7:30–15:30, wtorek 7:30–17:00, środa 7:30–15:30, czwartek 7:30–15:30, piątek 7:30–14:00, ,",True,False,False,False,nie,,,,,
Powiatowe Centrum Pomocy Rodzinie w Lędzinach,GOV,"Lędzińska 24, 43-140 Lędziny",pik@pcprledziny.pl,32 324 08 16,"poniedziałek 7:30–17:00, wtorek 7:30–15:30, środa 7:30–15:30 , czwartek 7:30–15:30, piątek 7:30–14:00,",True,True,False,False,nie,,,,,
Miejski Ośrodek Pomocy Społecznej w Bieruniu,GOV,"ulica Władysława Jagiełły 1, 43-155",michal.kucz@mops.bierun.pl,322162176,"Poniedziałek - 7:30 - 17:00, Wtorek - 7:30 - 15:30, Środa - 7:30 - 15:30, Czwartek - 7:30 - 15:30, Piątek - 7:30 - 14:00",True,True,False,False,nie,,,,,
Powiatowe Centrum Pomocy Rodzinie w Raciborzu,GOV,"Klasztorna 6, 47-400 Racibórz",joanna.iwanowska@pcpr.raciborz.org.pl,32 415 94 62,bak,True,False,False,False,nie,,,,,
Powiatowe Centrum Pomocy Rodzinie w Myszkowie,GOV,"Partyzantów 21, 42-300 Myszków",sekretariat@pcprmyszkow.pl,34 313 02 98,"poniedziałek 7:30–15:30, wtorek 7:30–16:00, środa 7:30–15:30, czwartek 7:30–15:30, piątek 7:30–15:00,",True,False,False,False,nie,,,,,
Specjalistyczny Ośrodek dla Osób Doznających Przemocy Domowej w Chorzowie,GOV,"Juliana Zubrzyckiego 36, 41-605",biuro@sowoprchorzow.pl,32 345 21 65,24h,True,False,True,True,nie,,,,,
Gminny Ośrodek Pomocy Społecznej w Buczkowicach,GOV,"Lipowska 730, 43-374 Buczkowice",gops@gops.buczkowice.pl,33 811 77 11,"poniedziałek 7:30–15:30, wtorek	7:30–16:00, środa	7:30–15:30, czwartek	7:30–15:30, piątek	7:30–15:00",True,False,True,False,nie,,,,,
Gminny Ośrodek Pomocy Społecznej w Czernichowie,GOV,"Gminna 1, 32-070 Czernichów",sekretariat@gops.czernichow.com.pl,12 270 21 57,"poniedziałek 7:30–17:00, wtorek 7:30–15:30, środa 7:30–15:30, czwartek 7:30–15:30, piątek 7:30–14:00",True,True,True,False,nie,,,,,
Ośrodek Pomocy Społecznej,GOV,27-612 Wilczyce 174,poczta@opswilczyce.pl,896455439,poniedziałek-piątek 7.00-15.00,False,False,True,False,brak,,,,,
